season,week,celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,results,placement,judge_total,judge_mean,judge_rank,contestants_active
31,1,Jason Lewis,Peta Murgatroyd,Actor/Actress,California,United States,51,Eliminated Week 1,16,18.0,4.5,15.0,16
31,1,Vinny Guadagnino,Koko Iwasaki,TV Personality,New York,United States,34,Eliminated Week 8,7,17.0,4.25,16.0,16
31,2,Charli D'Amelio,Mark Ballas,Social Media Personality,Connecticut,United States,18,1st Place,1,32.0,8.0,1.0,15
31,2,Gabby Windey,Valentin Chmerkovskiy,TV Personality,Illinois,United States,31,2nd Place,2,32.0,8.0,1.0,15
31,2,Wayne Brady,Witney Carson,Comedian,Georgia,United States,50,3rd Place,3,32.0,8.0,1.0,15
31,2,Trevor Donovan,Emma Slater,Actor/Actress,California,United States,39,Eliminated Week 9,6,30.0,7.5,4.0,15
31,2,Daniel Durant,Britt Stewart,Actor/Actress,Michigan,United States,32,Eliminated Week 9,5,29.0,7.25,5.0,15
31,2,Heidi D'Amelio,Artem Chigvintsev,Social Media Personality,Louisiana,United States,50,Eliminated Week 8,8,28.0,7.0,6.0,15
31,2,Selma Blair,Sasha Farber,Actor/Actress,Michigan,United States,50,Withdrew,12,28.0,7.0,6.0,15
31,2,Shangela,Gleb Savchenko,TV Personality,Texas,United States,40,4th Place,4,28.0,7.0,6.0,15
31,2,Jordin Sparks,Brandon Armstrong,Singer/Rapper,Arizona,United States,32,Eliminated Week 7,9,27.0,6.75,9.0,15
31,2,Vinny Guadagnino,Koko Iwasaki,TV Personality,New York,United States,34,Eliminated Week 8,7,27.0,6.75,9.0,15
31,2,Sam Champion,Cheryl Burke,News Anchor,Kentucky,United States,61,Eliminated Week 4,13,26.0,6.5,11.0,15
31,2,Jessie James Decker,Alan Bersten,Singer/Rapper,,Italy,34,Eliminated Week 6,10,25.0,6.25,12.0,15
31,2,Joseph Baena,Daniella Karagach,Actor/Actress,California,United States,24,Eliminated Week 5,11,24.0,6.0,13.0,15
31,2,Teresa Giudice,Pasha Pashkov,TV Personality,New Jersey,United States,50,Eliminated Week 2,15,23.0,5.75,14.0,15
31,2,Cheryl Ladd,Louis van Amstel,Actor/Actress,South Dakota,United States,71,Eliminated Week 3,14,21.0,5.25,15.0,15
31,3,Charli D'Amelio,Mark Ballas,Social Media Personality,Connecticut,United States,18,1st Place,1,33.0,8.25,1.0,14
31,3,Gabby Windey,Valentin Chmerkovskiy,TV Personality,Illinois,United States,31,2nd Place,2,33.0,8.25,1.0,14
31,3,Wayne Brady,Witney Carson,Comedian,Georgia,United States,50,3rd Place,3,33.0,8.25,1.0,14
31,3,Heidi D'Amelio,Artem Chigvintsev,Social Media Personality,Louisiana,United States,50,Eliminated Week 8,8,32.0,8.0,4.0,14
31,3,Daniel Durant,Britt Stewart,Actor/Actress,Michigan,United States,32,Eliminated Week 9,5,31.0,7.75,5.0,14
31,3,Shangela,Gleb Savchenko,TV Personality,Texas,United States,40,4th Place,4,30.0,7.5,6.0,14
31,3,Jordin Sparks,Brandon Armstrong,Singer/Rapper,Arizona,United States,32,Eliminated Week 7,9,29.0,7.25,7.0,14
31,3,Joseph Baena,Daniella Karagach,Actor/Actress,California,United States,24,Eliminated Week 5,11,29.0,7.25,7.0,14
31,3,Selma Blair,Sasha Farber,Actor/Actress,Michigan,United States,50,Withdrew,12,28.0,7.0,9.0,14
31,3,Trevor Donovan,Emma Slater,Actor/Actress,California,United States,39,Eliminated Week 9,6,27.0,6.75,10.0,14
31,3,Jessie James Decker,Alan Bersten,Singer/Rapper,,Italy,34,Eliminated Week 6,10,26.0,6.5,11.0,14
31,3,Sam Champion,Cheryl Burke,News Anchor,Kentucky,United States,61,Eliminated Week 4,13,25.0,6.25,12.0,14
31,3,Cheryl Ladd,Louis van Amstel,Actor/Actress,South Dakota,United States,71,Eliminated Week 3,14,24.0,6.0,13.0,14
31,3,Vinny Guadagnino,Koko Iwasaki,TV Personality,New York,United States,34,Eliminated Week 8,7,23.0,5.75,14.0,14
31,4,Charli D'Amelio,Mark Ballas,Social Media Personality,Connecticut,United States,18,1st Place,1,36.0,9.0,1.0,13
31,4,Gabby Windey,Valentin Chmerkovskiy,TV Personality,Illinois,United States,31,2nd Place,2,36.0,9.0,1.0,13
31,4,Wayne Brady,Witney Carson,Comedian,Georgia,United States,50,3rd Place,3,36.0,9.0,1.0,13
31,4,Heidi D'Amelio,Artem Chigvintsev,Social Media Personality,Louisiana,United States,50,Eliminated Week 8,8,34.0,8.5,4.0,13
31,4,Jordin Sparks,Brandon Armstrong,Singer/Rapper,Arizona,United States,32,Eliminated Week 7,9,34.0,8.5,4.0,13
31,4,Selma Blair,Sasha Farber,Actor/Actress,Michigan,United States,50,Withdrew,12,32.0,8.0,6.0,13
31,4,Shangela,Gleb Savchenko,TV Personality,Texas,United States,40,4th Place,4,32.0,8.0,6.0,13
31,4,Jessie James Decker,Alan Bersten,Singer/Rapper,,Italy,34,Eliminated Week 6,10,31.0,7.75,8.0,13
31,4,Daniel Durant,Britt Stewart,Actor/Actress,Michigan,United States,32,Eliminated Week 9,5,29.0,7.25,9.0,13
31,4,Vinny Guadagnino,Koko Iwasaki,TV Personality,New York,United States,34,Eliminated Week 8,7,29.0,7.25,9.0,13
31,4,Joseph Baena,Daniella Karagach,Actor/Actress,California,United States,24,Eliminated Week 5,11,28.0,7.0,11.0,13
31,4,Trevor Donovan,Emma Slater,Actor/Actress,California,United States,39,Eliminated Week 9,6,28.0,7.0,11.0,13
31,4,Sam Champion,Cheryl Burke,News Anchor,Kentucky,United States,61,Eliminated Week 4,13,25.0,6.25,13.0,13
31,5,Charli D'Amelio,Mark Ballas,Social Media Personality,Connecticut,United States,18,1st Place,1,42.0,10.5,1.0,12
31,5,Gabby Windey,Valentin Chmerkovskiy,TV Personality,Illinois,United States,31,2nd Place,2,41.0,10.25,2.0,12
31,5,Wayne Brady,Witney Carson,Comedian,Georgia,United States,50,3rd Place,3,41.0,10.25,2.0,12
31,5,Selma Blair,Sasha Farber,Actor/Actress,Michigan,United States,50,Withdrew,12,40.0,10.0,4.0,12
31,5,Heidi D'Amelio,Artem Chigvintsev,Social Media Personality,Louisiana,United States,50,Eliminated Week 8,8,39.0,9.75,5.0,12
31,5,Shangela,Gleb Savchenko,TV Personality,Texas,United States,40,4th Place,4,38.5,9.625,6.0,12
31,5,Jessie James Decker,Alan Bersten,Singer/Rapper,,Italy,34,Eliminated Week 6,10,36.0,9.0,7.0,12
31,5,Trevor Donovan,Emma Slater,Actor/Actress,California,United States,39,Eliminated Week 9,6,36.0,9.0,7.0,12
31,5,Jordin Sparks,Brandon Armstrong,Singer/Rapper,Arizona,United States,32,Eliminated Week 7,9,35.5,8.875,9.0,12
31,5,Joseph Baena,Daniella Karagach,Actor/Actress,California,United States,24,Eliminated Week 5,11,35.0,8.75,10.0,12
31,5,Daniel Durant,Britt Stewart,Actor/Actress,Michigan,United States,32,Eliminated Week 9,5,33.5,8.375,11.0,12
31,5,Vinny Guadagnino,Koko Iwasaki,TV Personality,New York,United States,34,Eliminated Week 8,7,31.0,7.75,12.0,12
31,6,Charli D'Amelio,Mark Ballas,Social Media Personality,Connecticut,United States,18,1st Place,1,40.0,10.0,1.0,10
31,6,Gabby Windey,Valentin Chmerkovskiy,TV Personality,Illinois,United States,31,2nd Place,2,37.0,9.25,2.0,10
31,6,Heidi D'Amelio,Artem Chigvintsev,Social Media Personality,Louisiana,United States,50,Eliminated Week 8,8,36.0,9.0,3.0,10
31,6,Shangela,Gleb Savchenko,TV Personality,Texas,United States,40,4th Place,4,36.0,9.0,3.0,10
31,6,Daniel Durant,Britt Stewart,Actor/Actress,Michigan,United States,32,Eliminated Week 9,5,34.0,8.5,5.0,10
31,6,Jordin Sparks,Brandon Armstrong,Singer/Rapper,Arizona,United States,32,Eliminated Week 7,9,34.0,8.5,5.0,10
31,6,Trevor Donovan,Emma Slater,Actor/Actress,California,United States,39,Eliminated Week 9,6,34.0,8.5,5.0,10
31,6,Wayne Brady,Witney Carson,Comedian,Georgia,United States,50,3rd Place,3,34.0,8.5,5.0,10
31,6,Jessie James Decker,Alan Bersten,Singer/Rapper,,Italy,34,Eliminated Week 6,10,32.0,8.0,9.0,10
31,6,Vinny Guadagnino,Koko Iwasaki,TV Personality,New York,United States,34,Eliminated Week 8,7,28.0,7.0,10.0,10
31,7,Charli D'Amelio,Mark Ballas,Social Media Personality,Connecticut,United States,18,1st Place,1,39.0,9.75,1.0,9
31,7,Trevor Donovan,Emma Slater,Actor/Actress,California,United States,39,Eliminated Week 9,6,39.0,9.75,1.0,9
31,7,Wayne Brady,Witney Carson,Comedian,Georgia,United States,50,3rd Place,3,38.0,9.5,3.0,9
31,7,Daniel Durant,Britt Stewart,Actor/Actress,Michigan,United States,32,Eliminated Week 9,5,36.5,9.125,4.0,9
31,7,Shangela,Gleb Savchenko,TV Personality,Texas,United States,40,4th Place,4,36.5,9.125,4.0,9
31,7,Gabby Windey,Valentin Chmerkovskiy,TV Personality,Illinois,United States,31,2nd Place,2,35.5,8.875,6.0,9
31,7,Heidi D'Amelio,Artem Chigvintsev,Social Media Personality,Louisiana,United States,50,Eliminated Week 8,8,35.0,8.75,7.0,9
31,7,Jordin Sparks,Brandon Armstrong,Singer/Rapper,Arizona,United States,32,Eliminated Week 7,9,34.5,8.625,8.0,9
31,7,Vinny Guadagnino,Koko Iwasaki,TV Personality,New York,United States,34,Eliminated Week 8,7,31.5,7.875,9.0,9
31,8,Charli D'Amelio,Mark Ballas,Social Media Personality,Connecticut,United States,18,1st Place,1,45.0,11.25,1.0,8
31,8,Wayne Brady,Witney Carson,Comedian,Georgia,United States,50,3rd Place,3,45.0,11.25,1.0,8
31,8,Shangela,Gleb Savchenko,TV Personality,Texas,United States,40,4th Place,4,42.0,10.5,3.0,8
31,8,Gabby Windey,Valentin Chmerkovskiy,TV Personality,Illinois,United States,31,2nd Place,2,40.0,10.0,4.0,8
31,8,Daniel Durant,Britt Stewart,Actor/Actress,Michigan,United States,32,Eliminated Week 9,5,39.0,9.75,5.0,8
31,8,Trevor Donovan,Emma Slater,Actor/Actress,California,United States,39,Eliminated Week 9,6,39.0,9.75,5.0,8
31,8,Heidi D'Amelio,Artem Chigvintsev,Social Media Personality,Louisiana,United States,50,Eliminated Week 8,8,35.0,8.75,7.0,8
31,8,Vinny Guadagnino,Koko Iwasaki,TV Personality,New York,United States,34,Eliminated Week 8,7,29.0,7.25,8.0,8
31,9,Charli D'Amelio,Mark Ballas,Social Media Personality,Connecticut,United States,18,1st Place,1,40.0,10.0,1.0,6
31,9,Gabby Windey,Valentin Chmerkovskiy,TV Personality,Illinois,United States,31,2nd Place,2,40.0,10.0,1.0,6
31,9,Shangela,Gleb Savchenko,TV Personality,Texas,United States,40,4th Place,4,36.5,9.125,3.0,6
31,9,Wayne Brady,Witney Carson,Comedian,Georgia,United States,50,3rd Place,3,36.5,9.125,3.0,6
31,9,Daniel Durant,Britt Stewart,Actor/Actress,Michigan,United States,32,Eliminated Week 9,5,34.5,8.625,5.0,6
31,9,Trevor Donovan,Emma Slater,Actor/Actress,California,United States,39,Eliminated Week 9,6,32.5,8.125,6.0,6
31,10,Charli D'Amelio,Mark Ballas,Social Media Personality,Connecticut,United States,18,1st Place,1,40.0,10.0,1.0,4
31,10,Gabby Windey,Valentin Chmerkovskiy,TV Personality,Illinois,United States,31,2nd Place,2,40.0,10.0,1.0,4
31,10,Shangela,Gleb Savchenko,TV Personality,Texas,United States,40,4th Place,4,38.0,9.5,3.0,4
31,10,Wayne Brady,Witney Carson,Comedian,Georgia,United States,50,3rd Place,3,38.0,9.5,3.0,4
32,1,Charity Lawson,Artem Chigvintsev,TV Personality,Georgia,United States,27,4th Place,4,22.0,7.333333333333333,1.0,14
32,1,Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,3rd Place,3,21.0,7.0,2.0,14
32,1,Jason Mraz,Daniella Karagach,Singer/Rapper,Virginia,United States,46,2nd Place,2,21.0,7.0,2.0,14
32,1,Lele Pons,Brandon Armstrong,Social Media Personality,,Venezuela,27,Eliminated Week 7,8,19.0,6.333333333333333,4.0,14
32,1,Adrian Peterson,Britt Stewart,Athlete,Texas,United States,38,Eliminated Week 4,11,18.0,6.0,5.0,14
32,1,Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,California,United States,17,1st Place,1,18.0,6.0,5.0,14
32,1,Mira Sorvino,Gleb Savchenko,Actor/Actress,New York,United States,55,Eliminated Week 5,10,17.0,5.666666666666667,7.0,14
32,1,Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,Eliminated Week 8,7,16.0,5.333333333333333,8.0,14
32,1,Jamie Lynn Spears,Alan Bersten,Actor/Actress,Mississippi,United States,32,Eliminated Week 2,13,15.0,5.0,9.0,14
32,1,Mauricio Umansky,Emma Slater,TV Personality,,Mexico,53,Eliminated Week 6,9,15.0,5.0,9.0,14
32,1,Alyson Hannigan,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,5th Place,5,13.0,4.333333333333333,11.0,14
32,1,Harry Jowsey,Rylee Arnold,TV Personality,,Australia,26,Eliminated Week 9,6,12.0,4.0,12.0,14
32,1,Matt Walsh,Koko Iwasaki,Comedian,Illinois,United States,58,Eliminated Week 1,14,12.0,4.0,12.0,14
32,1,Tyson Beckford,Jenna Johnson,Model,New York,United States,52,Eliminated Week 3,12,12.0,4.0,12.0,14
32,2,Jason Mraz,Daniella Karagach,Singer/Rapper,Virginia,United States,46,2nd Place,2,24.0,8.0,1.0,13
32,2,Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,California,United States,17,1st Place,1,24.0,8.0,1.0,13
32,2,Charity Lawson,Artem Chigvintsev,TV Personality,Georgia,United States,27,4th Place,4,21.0,7.0,3.0,13
32,2,Lele Pons,Brandon Armstrong,Social Media Personality,,Venezuela,27,Eliminated Week 7,8,21.0,7.0,3.0,13
32,2,Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,3rd Place,3,20.0,6.666666666666667,5.0,13
32,2,Alyson Hannigan,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,5th Place,5,19.0,6.333333333333333,6.0,13
32,2,Mira Sorvino,Gleb Savchenko,Actor/Actress,New York,United States,55,Eliminated Week 5,10,18.0,6.0,7.0,13
32,2,Tyson Beckford,Jenna Johnson,Model,New York,United States,52,Eliminated Week 3,12,18.0,6.0,7.0,13
32,2,Jamie Lynn Spears,Alan Bersten,Actor/Actress,Mississippi,United States,32,Eliminated Week 2,13,16.0,5.333333333333333,9.0,13
32,2,Adrian Peterson,Britt Stewart,Athlete,Texas,United States,38,Eliminated Week 4,11,15.0,5.0,10.0,13
32,2,Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,Eliminated Week 8,7,15.0,5.0,10.0,13
32,2,Harry Jowsey,Rylee Arnold,TV Personality,,Australia,26,Eliminated Week 9,6,15.0,5.0,10.0,13
32,2,Mauricio Umansky,Emma Slater,TV Personality,,Mexico,53,Eliminated Week 6,9,12.0,4.0,13.0,13
32,3,Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,3rd Place,3,34.0,8.5,1.0,12
32,3,Jason Mraz,Daniella Karagach,Singer/Rapper,Virginia,United States,46,2nd Place,2,34.0,8.5,1.0,12
32,3,Charity Lawson,Artem Chigvintsev,TV Personality,Georgia,United States,27,4th Place,4,32.0,8.0,3.0,12
32,3,Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,California,United States,17,1st Place,1,32.0,8.0,3.0,12
32,3,Lele Pons,Brandon Armstrong,Social Media Personality,,Venezuela,27,Eliminated Week 7,8,27.0,6.75,5.0,12
32,3,Mira Sorvino,Gleb Savchenko,Actor/Actress,New York,United States,55,Eliminated Week 5,10,26.0,6.5,6.0,12
32,3,Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,Eliminated Week 8,7,25.0,6.25,7.0,12
32,3,Alyson Hannigan,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,5th Place,5,24.0,6.0,8.0,12
32,3,Harry Jowsey,Rylee Arnold,TV Personality,,Australia,26,Eliminated Week 9,6,24.0,6.0,8.0,12
32,3,Mauricio Umansky,Emma Slater,TV Personality,,Mexico,53,Eliminated Week 6,9,23.0,5.75,10.0,12
32,3,Adrian Peterson,Britt Stewart,Athlete,Texas,United States,38,Eliminated Week 4,11,22.0,5.5,11.0,12
32,3,Tyson Beckford,Jenna Johnson,Model,New York,United States,52,Eliminated Week 3,12,20.0,5.0,12.0,12
32,4,Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,California,United States,17,1st Place,1,27.0,9.0,1.0,11
32,4,Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,3rd Place,3,25.0,8.333333333333334,2.0,11
32,4,Charity Lawson,Artem Chigvintsev,TV Personality,Georgia,United States,27,4th Place,4,24.0,8.0,3.0,11
32,4,Jason Mraz,Daniella Karagach,Singer/Rapper,Virginia,United States,46,2nd Place,2,24.0,8.0,3.0,11
32,4,Lele Pons,Brandon Armstrong,Social Media Personality,,Venezuela,27,Eliminated Week 7,8,22.0,7.333333333333333,5.0,11
32,4,Adrian Peterson,Britt Stewart,Athlete,Texas,United States,38,Eliminated Week 4,11,21.0,7.0,6.0,11
32,4,Harry Jowsey,Rylee Arnold,TV Personality,,Australia,26,Eliminated Week 9,6,21.0,7.0,6.0,11
32,4,Mira Sorvino,Gleb Savchenko,Actor/Actress,New York,United States,55,Eliminated Week 5,10,21.0,7.0,6.0,11
32,4,Mauricio Umansky,Emma Slater,TV Personality,,Mexico,53,Eliminated Week 6,9,19.0,6.333333333333333,9.0,11
32,4,Alyson Hannigan,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,5th Place,5,18.0,6.0,10.0,11
32,4,Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,Eliminated Week 8,7,18.0,6.0,10.0,11
32,5,Charity Lawson,Artem Chigvintsev,TV Personality,Georgia,United States,27,4th Place,4,28.0,9.333333333333334,1.0,10
32,5,Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,California,United States,17,1st Place,1,28.0,9.333333333333334,1.0,10
32,5,Jason Mraz,Daniella Karagach,Singer/Rapper,Virginia,United States,46,2nd Place,2,27.0,9.0,3.0,10
32,5,Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,3rd Place,3,24.0,8.0,4.0,10
32,5,Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,Eliminated Week 8,7,24.0,8.0,4.0,10
32,5,Lele Pons,Brandon Armstrong,Social Media Personality,,Venezuela,27,Eliminated Week 7,8,24.0,8.0,4.0,10
32,5,Mauricio Umansky,Emma Slater,TV Personality,,Mexico,53,Eliminated Week 6,9,24.0,8.0,4.0,10
32,5,Mira Sorvino,Gleb Savchenko,Actor/Actress,New York,United States,55,Eliminated Week 5,10,22.0,7.333333333333333,8.0,10
32,5,Alyson Hannigan,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,5th Place,5,21.0,7.0,9.0,10
32,5,Harry Jowsey,Rylee Arnold,TV Personality,,Australia,26,Eliminated Week 9,6,18.0,6.0,10.0,10
32,6,Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,California,United States,17,1st Place,1,42.0,10.5,1.0,9
32,6,Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,3rd Place,3,41.0,10.25,2.0,9
32,6,Jason Mraz,Daniella Karagach,Singer/Rapper,Virginia,United States,46,2nd Place,2,39.0,9.75,3.0,9
32,6,Charity Lawson,Artem Chigvintsev,TV Personality,Georgia,United States,27,4th Place,4,38.0,9.5,4.0,9
32,6,Lele Pons,Brandon Armstrong,Social Media Personality,,Venezuela,27,Eliminated Week 7,8,37.0,9.25,5.0,9
32,6,Mauricio Umansky,Emma Slater,TV Personality,,Mexico,53,Eliminated Week 6,9,33.0,8.25,6.0,9
32,6,Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,Eliminated Week 8,7,32.0,8.0,7.0,9
32,6,Alyson Hannigan,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,5th Place,5,31.0,7.75,8.0,9
32,6,Harry Jowsey,Rylee Arnold,TV Personality,,Australia,26,Eliminated Week 9,6,29.0,7.25,9.0,9
32,7,Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,3rd Place,3,37.0,9.25,1.0,8
32,7,Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,California,United States,17,1st Place,1,37.0,9.25,1.0,8
32,7,Lele Pons,Brandon Armstrong,Social Media Personality,,Venezuela,27,Eliminated Week 7,8,36.5,9.125,3.0,8
32,7,Charity Lawson,Artem Chigvintsev,TV Personality,Georgia,United States,27,4th Place,4,36.0,9.0,4.0,8
32,7,Jason Mraz,Daniella Karagach,Singer/Rapper,Virginia,United States,46,2nd Place,2,36.0,9.0,4.0,8
32,7,Alyson Hannigan,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,5th Place,5,35.0,8.75,6.0,8
32,7,Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,Eliminated Week 8,7,32.5,8.125,7.0,8
32,7,Harry Jowsey,Rylee Arnold,TV Personality,,Australia,26,Eliminated Week 9,6,32.0,8.0,8.0,8
32,8,Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,3rd Place,3,42.0,10.5,1.0,7
32,8,Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,California,United States,17,1st Place,1,40.0,10.0,2.0,7
32,8,Charity Lawson,Artem Chigvintsev,TV Personality,Georgia,United States,27,4th Place,4,39.0,9.75,3.0,7
32,8,Alyson Hannigan,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,5th Place,5,36.0,9.0,4.0,7
32,8,Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,Eliminated Week 8,7,35.0,8.75,5.0,7
32,8,Jason Mraz,Daniella Karagach,Singer/Rapper,Virginia,United States,46,2nd Place,2,33.0,8.25,6.0,7
32,8,Harry Jowsey,Rylee Arnold,TV Personality,,Australia,26,Eliminated Week 9,6,28.0,7.0,7.0,7
32,9,Jason Mraz,Daniella Karagach,Singer/Rapper,Virginia,United States,46,2nd Place,2,43.0,10.75,1.0,6
32,9,Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,California,United States,17,1st Place,1,41.0,10.25,2.0,6
32,9,Charity Lawson,Artem Chigvintsev,TV Personality,Georgia,United States,27,4th Place,4,38.0,9.5,3.0,6
32,9,Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,3rd Place,3,37.0,9.25,4.0,6
32,9,Alyson Hannigan,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,5th Place,5,32.0,8.0,5.0,6
32,9,Harry Jowsey,Rylee Arnold,TV Personality,,Australia,26,Eliminated Week 9,6,30.0,7.5,6.0,6
32,10,Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,California,United States,17,1st Place,1,30.0,10.0,1.0,5
32,10,Charity Lawson,Artem Chigvintsev,TV Personality,Georgia,United States,27,4th Place,4,29.5,9.833333333333334,2.0,5
32,10,Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,3rd Place,3,29.0,9.666666666666666,3.0,5
32,10,Jason Mraz,Daniella Karagach,Singer/Rapper,Virginia,United States,46,2nd Place,2,28.5,9.5,4.0,5
32,10,Alyson Hannigan,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,5th Place,5,25.5,8.5,5.0,5
32,11,Jason Mraz,Daniella Karagach,Singer/Rapper,Virginia,United States,46,2nd Place,2,30.0,10.0,1.0,5
32,11,Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,California,United States,17,1st Place,1,30.0,10.0,1.0,5
32,11,Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,3rd Place,3,29.5,9.833333333333334,3.0,5
32,11,Charity Lawson,Artem Chigvintsev,TV Personality,Georgia,United States,27,4th Place,4,29.5,9.833333333333334,3.0,5
32,11,Alyson Hannigan,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,5th Place,5,26.5,8.833333333333334,5.0,5
33,1,Chandler Kinney,Brandon Armstrong,Actor/Actress,California,United States,24,3rd Place,3,23.0,7.666666666666667,1.0,13
33,1,Dwight Howard ,Daniella Karagach,Athlete,Georgia,United States,38,Eliminated Week 7,6,22.0,7.333333333333333,2.0,13
33,1,Joey Graziadei,Jenna Johnson,TV Personality,Louisiana,United States,29,1st Place,1,21.0,7.0,3.0,13
